PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|SALE_AGENT|SALE_OFFICE|SALE_PRICE|SETTLED_DATE|NEIGHBORHOOD|COUNTY|STATE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|STATUS|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|LOT_DESCRIPTION|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|SHORT_SALE_LENDER_APP_REQD|PARKING_SPACES|PARKING_FEATURE|TOTAL_PARKING|NO_BATHS|AboveGradeFinishedArea|BelowGradeFinishedArea
"MH"|73348606|"CN245111"|"AN6850"|"SLD"|129900|"114"|"Dolittle Ln"||117||"02576"|"N"|"Affordable Comfort in a Friendly 55+ Community! This charming 1977 mobile home offers a perfect blend of space, natural light, and vintage appeal—all at a budget-friendly price. With 6 well-designed rooms, including 2 spacious bedrooms, 1.5 baths, and in-unit laundry, it’s move-in ready and full of potential. Enjoy a bright, open living and dining area ideal for both relaxing and entertaining. Sip your morning coffee or unwind in the evening on the lovely covered porch.  The community features fantastic amenities like a seasonal pool, clubhouse, and a calendar full of social events. Conveniently located near shopping, Rosebrook Medical, restaurants, golf courses, area beaches, and the Cape Cod Canal—with easy access to Routes 28, 495, 195, and 6. Monthly HOA fee includes: weekly curbside trash pickup, real estate taxes, license fee, water, sewer, and snow removal."|18|3/21/2025 12:17:00 PM|0|"N"|"CN258941"|"AN6850"|110000|5/23/2025||"Plymouth"|"MA"|"A"|0|0|910|0||"N"|6|2|1|1||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"B"||"K"|"B"||"B,O"|0|"H"||"A"|"C"|"A,C,I,K,L"|"N"||"N"|||"N"|"Estimation"|"Y"|"N"|2|"A"|2|"1f;1h"|910|
"MH"|73348693|"C8001619"|"C95098"|"SLD"|225000|"278"|"Newbury Street"|"66"|315|"PWE"|"01960"|"N"|"Completely remodeled inside and out. 1974 Holly Park, 64 x 12,  in Whispering Meadows Cooperative Mobile Home Park. Bright open concept living room and kitchen, 2 bedroom, 1 bath and vinyl flooring throughout entire home. New windows, doors, entrances and insulated vinyl siding. Rheem on demand electric tankless water system. 2017 rubber roof, over sized shed, fenced yard, parking for 1 vehicle. Park rent $230 monthly includes water, sewer, trash, snow removal and park taxes. Major highways, medical, shopping, churches, schools and much more accessible from Route 1."|20|3/21/2025 3:03:00 PM|0|"N"|"CN255751"|"C95098"|219000|5/22/2025|"Whispering Meadows Cooperative Mobile Home Park"|"Essex"|"MA"|"A"|768|0.02|768|0||"N"|4|2|1|0|"N"|"SLD"|"1"||"7,4,48,64"|||||||"1"||"L,7,O,U,26,41,44,48,64"|"1"||"7,48,64"|"1"||"7,48,64,76"||||||||||"1"||"A,19,G,L,48,76"||||||||||||||||||||||||||||||||||"Grey"|"O,W"||"C,P"|"B,C,F"|1|"B,M"|0|"H"|"A,D"|"A"|"A"|"A,F,I"|"N"||"N"||"N"|"N"||"Y"|"N"|1|"A,N"|1|"1f;0h"|768|
"MH"|73348745|"A9503314"|"A95185"|"SLD"|189900|"8"|"Madeline Street"||117||"02538"|"N"|"Beautifully remodeled mobile home in a 55 plus community with sparkling new kitchen... soft close cabinets, stainless steel appliances, quartz countertops, built in microwave, subway tile backsplash, black matt fixtures and knobs. Home has all new windows, siding, skirting and doors. Solid hardwood floors throughout.  Bathroom has been updated with marble top soft close vanity, walk in tiled shower.  Rinnai heating system with on demand water just installed. Much of the electrical system and plumbing has been updated. Livingroom has vaulted ceilings with beams. Sunroom with all new windows and herringbone tile. Front and back decks and all freshly painted in and out plus so much more has been done to this lovely home"|27|3/23/2025 6:43:00 PM|0|"N"|"CN226686"|"AN6763"|182000|5/16/2025||"Plymouth"|"MA"|"A"|0|0|924|0||"N"|4|2|1|0||"SLD"|||"72,K,48"|||||||||"K,33,48,51"|||"K"|||"K"|||||||||||||||||||||"K,39,57"||||||||||||||||||||||||||"7,O"||"A"||0|"P"|0|"H"||"A"|"A"|"A,C,F,I"|"N"||"N"|||"N"|"SF includes front sunroom with electric heater, square foot is approx. buyer to do own due diligence"||"N"|2||2|"1f;0h"|924|
"MH"|73348747|"CT004338"|"AN8587"|"SLD"|465000|"8"|"Willow Bend Blvd"||213|"WPL"|"02360"|"N"|"Discover this home in a sought-after 55+ resident-owned community. As you approach you will instantly notice the oversized front porch, which will be the perfect place to relax and enjoy a book or visit with neighbors. Inside an open concept floorplan awaits starting with a cozy living area including a gas fireplace and large windows that bring in lots of natural light. Beyond the living area you will find a dining area and the kitchen. The kitchen has oak cabinets, under cabinet lighting, newer appliances, and leads to a back deck perfect for outdoor dining. The primary bedroom has an ensuite bathroom with a double vanity and large shower. You will also find a second bedroom and full bathroom, a two-car garage, and a newer HVAC system. Community amenities include a clubhouse with an exercise room, kitchen, library, and an inviting inground pool. The HOA fee includes, landscaping, snow removal, and more. Don't miss an opportunity to join this vibrant community!"|27|3/21/2025 6:01:00 PM|0|"N"|"A8000173"|"A95066"|465000|6/27/2025||"Plymouth"|"MA"|"B"|0|0|1248|2|"A"|"N"|5|2|2|0|"Y"|"SLD"|"1"|||"1"||||||"1"|||"1"|||"1"||||||||||||"1"|||"1"||||||"1"||||||||||||||||||||||||||||"A,C"||"C,R,S"||1|"A,P"|1|"A"|"D"|"A"|"C"|"A,C,I,K,L"|"N"||"N"|||"N"|"Buyer's agent to confirm measurments. Pre-Manufactured home with stick-built garage."|"Y"|"N"|2|"A"|4|"2f;0h"|1248|
"MH"|73348878|"CN228452"|"AN8371"|"SLD"|95500|"868"|"Southampton Rd"|"54"|862||"01085"|"N"|"Welcome to Heritage Mobile Home Park in Westfield! This meticulously maintained 2018 Titan MH 14' x 46' single-wide home offers 1 bedroom and 1 bathroom, making it the perfect move-in-ready option. Step inside to find brand-new carpeting throughout, enhancing the home's cozy feel. The bright, open kitchen boasts an abundance of cabinet space and extra-wide windows, creating a warm and inviting atmosphere for dining. The conveniently located laundry area in the bathroom includes a washer and dryer for the buyer's enjoyment. This home was just upgraded with a brand-new central A/C system, ensuring year-round comfort alongside its newer furnace. Additional features include an 8' x 12' shed for extra storage, a carport for off-street parking, and convenient access to the Mass Pike for easy commuting.The community lot fee is $407, covering water, sewer, trash removal, common area snow removal, and property taxes.Don't miss out on this opportunity, stop by this charming neighborhood to see"|28|3/22/2025 1:33:00 PM|0|"N"|"CN234037"|"M80012"|95500|4/22/2025||"Hampden"|"MA"|"A"|2178|0.05|644|1|"D"|"N"|3|1|1|0||"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Gray"|"D,O"||"C"|||"B,P"||"B"|"F"|"A"|"A"|"A,F,I,K,L"|"N"||"N"||"N"|"N"||"Y"|"N"|2|"A,N"|3|"1f;0h"|644|0
"MH"|73349040|"FR800705"|"AN3817"|"SLD"|100000|"2"|"Third Avenue"||102||"02559"|"N"|"Just Listed in Pocasset Mobile Home Park! This 2-bedroom, 1.5 bathroom home is new to the market and ready for its next owner! Featuring an open-concept kitchen and living area, in-unit laundry, a cozy rear deck, gas heat, and a screened-in porch overlooking a spacious corner lot, this home offers comfort and potential. With a little TLC, you can make this the perfect year-round residence or Cape Cod getaway. Prime Location! Just minutes from beaches, the Cape Cod Canal, and Four Ponds walking trails—right across the street! Don’t miss this opportunity to create your own coastal retreat."|11|3/27/2025 4:59:00 PM|0|"N"|"CN254205"|"AN1257"|85000|4/30/2025||"Barnstable"|"MA"|"A"|0|0|784|0||"N"|4|2|1|1||"SLD"|"1"|||||||||"1"|||"1"|||"1"||||||||||||"1"|||"1"||||||"1"|||||||||||||||||||||||||||"white"|"B,7"||"A"||1|"P"|1|"A"|"D"|"B"|"C"|"A,I"|"N"|||||"N"|"Buyer/Buyrs agent to verify living area."||"N"|1||1|"1f;1h"|784|
"MH"|73349045|"A7000023"|"AN8991"|"SLD"|365000|"12"|"Hemlock Street"||187||"02370"|"N"|"One level living with an open floor plan in a gated 55+ community. 2 Bedrooms plus an office. Monthly HOA fees includes taxes, land rent, amenities including heated pool, club house, curbside trash. Central air, gas heat and large sun room!!! . Washer, dryer, and fridge INCLUDED. Open house Monday 4-5, Tuesday 4-5.Easy to show."|24|3/23/2025 7:45:00 PM|0|"N"|"CN208181"|"A14008"|370000|4/30/2025||"Plymouth"|"MA"|"B"|0|0|1500|0||"N"|7|2|2|0|"Y"|"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"C"|||"B"||"A"||"A"|"A"||"N"|||||"N"|"Buyer must do their own measurements"||"N"|2||2|"2f;0h"|1500|
"MH"|73349654|"CN206129"|"AN7770"|"SLD"|179000|"250"|"Mansfield Ave"|"119"|170||"02766"|"N"|"Larger Open Living Area with Cathedral Ceilings and bump-out addition to living room. Two Main Bedroom Suites each with Full Baths one in each bedroom. Large fully enclosed three season porch/patio. The Heating furnace was new in 2024, and hot water heater 2014. Off kitchen pantry and laundry room washer and dryer included. All ages park, with fenced dog park and walking trails. Low Monthly HOA $220."|21|3/25/2025 11:02:00 AM|0|"N"|"CN235251"|"AN7770"|173333|4/21/2025|"Norton Estates"|"Bristol"|"MA"|"A,D,E"|0|0|1180|0||"N"|4|2|2|0|"Y"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Tan"|"D,E,F,O"|"D,R"|"C,N,R,S"|"B"|1|"A,B"|1|"C"||"A"|"A"|"A,I"|"N"|||||"N"|"Buyer and Buyer agent to due diligence 980 sqft on property card prior to living room addition."||"N"|2|"A,L"|2|"2f;0h"|1180|0
"MH"|73349663|"TM326908"|"AN8940"|"SLD"|69900|"19"|"Surrey Lane"||425||"01506"|"N"|"Great opportunity to get into Wagon Wheel mobile home park which does not have an age restriction! This 74'x12' unit has a wonderful setting but needs total renovation. At this price point it will be well worth all of your reno efforts! $325 monthly park fee. Sold as-is. Great community with South pond close by which offers a public beach and boat ramp. Easy commuting location with access to MA Pike, RTS 9, 84 & 20. Tantasqua school district!"|12|3/29/2025 1:57:00 PM|0|"N"|"H4529689"|"H11300"|55000|5/15/2025||"Worcester"|"MA"|"A"|0|0|880|0||"N"|4|2|1|0|"N"|"SLD"|"1"|||||||||"1"|||"1"|||"1"|||||||||||||||||||||||||||||||||||||||||||||||||||"K"|||"A"||"H"||"B"|"C"||"N"|||||"N"|||"N"|2||2|"1f;0h"|880|
"MH"|73350087|"CN239505"|"AN4893"|"SLD"|200000|"100"|"phelps"|"unit 6"|405||"01752"|"N"|"Back on the marker with improvements! Step into this impressive home designed for comfort and functionality. The open floor plan creates a perfect space for entertaining and relaxed living. The spacious kitchen and dining area feature ample cabinet and counter space, along with a convenient laundry area. Enjoy the primary bedroom, complete with a private bath and generous closet space. An additional room serves as a versatile third bedroom, easily accessible to the second full bathroom. Outside, benefit from ample parking and two large storage sheds. This home offers modern features, including central air conditioning and central heating, new floors, new appliances an updated bathroom, a roof from 2024, and a modern electric panel. HOA INCLUDES: WATER, SEWER, SNOW REMOVAL  AND TRASH REMOVAL. Don’t miss your chance to own this remarkable property!"|23|4/27/2025 10:29:00 PM|0|"N"|"CN208384"|"AC2204"|205000|6/9/2025||"Middlesex"|"MA"|"A"|0|0|1088|0||"N"|7|2|2|0||"SLD"|"1"|||"1"||||||"1"|||"1"|||"1"|||||||||||||||||||||"1"|||"PLY"|"1"||||||||||||||||||||||||"A,2"||"C,S"|"B,H"|1|"B"|1|"A"|"B"|"A"|"A"|"A,C,I"|"N"||"N"||"N"|"N"||"Y"|"N"|2|"A"|2|"2f;0h"|1088|
"MH"|73350441|"TM341999"|"AN6201"|"SLD"|309000|"36"|"Presidents Way"||212||"02330"|"N"|"Welcome to Cranberry Village, a vibrant 55+ resident-owned community! This beautifully updated, turn-key double-wide home offers modern upgrades and effortless living. Enjoy peace of mind with a new roof, heating system, skylights, and central A/C. The bright, open-concept living and dining area features vaulted ceilings, fresh paint, and abundant natural light. The updated kitchen boasts quartz countertops, new cabinetry, and stainless-steel appliances, perfect for cooking and entertaining. The primary suite includes a walk-in closet and en-suite bath, while the second bedroom sits at the opposite end for privacy. A versatile den/family room provides extra space, and the main bath features a new walk-in shower. The laundry room offers outdoor access to a private deck, ideal for relaxing. Don't miss this stylish, move-in-ready home—schedule your showing today!"|19|3/28/2025 1:38:00 PM|0|"N"|"TM323824"|"AN3817"|295000|6/13/2025||"Plymouth"|"MA"|"B"|0|0|1445|0||"N"|6|2|2|0||"SLD"|"1"|"16'10X12'10"|"1,N,41,44"|"1"|"11X12'10"|"1,63"|"1"|"17X12'10"|"E,1,64"|"1"|"14'2X12'10"|"E,1,T,33,26,48,51,63,64"|"1"|"16'2X12'10"|"G,I,W,1"|"1"|"12'4X12'9"|"G,V,W,1"||||||||||"1"|"5'2X12'10"|"A,19,E,H,W,47,48,64"|"1"|"4'8X12'9"|"A,24,1,47,64"||||"1"|"5'10X5'7"|"1,39,57"||||||||||||||||||||||||||"C,D,O"||"A,B,C"||1|"A,M"|1|"A"||"B"|"C"|"A"|"N"||||"Y"|"N"|"All measurements are approximate. All buyers and buyers agents to do their own due diligence."|"Y"|"N"|3|"N"|3|"2f;0h"|1445|0
"MH"|73350461|"CT004991"|"AN6509"|"SLD"|159750|"281"|"Chauncey Walker"|"185"|867||"01007"|"N"|"Wow, opportunity knocks with this beautifully maintained 2 bedroom single wide. A 1970 Ultima Single Wide, to be exact. Completely updated eat-in-kitchen featuring: stainless appliances, quartz counter tops, and soft close cabinets. Fantastic deck with attached Cabana for morning coffee and/or evening socials. Updated bathroom with combo washer/dryer. Heat is forced hot-air on kerosene. (new tank).  Also A/C with the addition of ductless mini splits. This 55+ community and home located at 185 Ave. F is ready for you and your next chapter.  An additional $20,000. co-op fee. Buyer must be approved by the park."|24|3/26/2025 1:51:00 PM|0|"N"|"CT004991"|"AN6509"|170000|6/27/2025|"Pine Valley Plantation"|"Hampshire"|"MA"|"A"|0|0|720|0||"N"|4|2|1|0||"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Gray"|"7,J"|"D"|"C"|||"B,E,13,S"||"V"||"H"|"F"|"A,D,F,I,V"|"N"||||"Y"|"N"||"Y"|"N"|2|"A"|2|"1f;0h"|720|
"MH"|73350994|"TM352485"|"AN5708"|"SLD"|75000|"103"|"Edbert St"||857||"01020"|"N"|"Step into this throwback charmer, just waiting for your creative touch! This mobile home is a golden opportunity for those ready to roll up their sleeves. While it’s got some interior updates waiting in the wings, the roof (2023)and furnace(2024)have been recently updated, .Located in a prime spot, this gem is perfect for turning vision into reality. Ready to make it your own? Let’s make it happen!"|9|3/27/2025 10:40:00 AM|0|"N"|"CN213040"|"AN5521"|75000|5/23/2025||"Hampden"|"MA"|"A"|0|0|980|0||"N"|4|2|2|0||"SLD"|"1"||"G,M,2"|||||||"1"||"G,O,2,41,51,60"|"1"||"G,M,2,71"|"1"||"G,V,M,2"||||||||||"1"||"24"|"1"||"22"||||"1"|||||||||||||||||||||||||||"Tan"|"F"||"S"|||"B,N"||"B"||"A"|"A"|"A,C,I"|"N"|||||"N"||"Y"|"N"|2|"A,N"|2|"2f;0h"|980|
"MH"|73351007|"NH000183"|"NH0072"|"SLD"|259900|"4"|"Lisa Cir"||351||"01860"|"N"|"Completely renovated home in highly sought after North Shore Community! This home features approx. 1,000 sqft, 2 bedrooms,1 bathroom, large eat-in kitchen, two additions to provide extra space, central air, large shed, and brand new pressure treated deck. Renovations include fresh paint throughout interior as well as exterior, new roof, new electrical and plumbing, new hard surface counter tops, new cabinets, new flooring throughout, and more! Conveniently located off Route 110 close to major routes and highways! Please note subject to community approval, must be able to pass credit and background check. This home is in a manufactured home community, monthly lot fee is $492 and includes water, sewer, taxes and trash. Don't wait schedule a private showing today!"|25|3/27/2025 10:53:00 AM|0|"N"|"CN229503"|"AN8751"|220000|6/17/2025|"North Shore Community"|"Essex"|"MA"|"A"|3000|0.07|1000|0||"N"|6|2|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"7,O"||"S"|"B,C,F"||"B,M"||"A"|"D,F"|"A"|"A"|"A,C,F,I,K"|"N"|||||"N"|||"N"|2|"A,N"|2|"1f;0h"|1000|
"MH"|73351016|"BB981340"|"AN6272"|"SLD"|224900|"25"|"Thayer Drive"||173||"02780"|"N"|"Welcome to Radante Estates. an over 55 community.  This unit is one of the newest in the park featuring two bedrooms and two full baths.The living area features an open space living room,with an electric fireplace, a kitchen with updated appliances and lots of cabinets and food prep area.  The outside area features a small deck and storage shed."|19|3/27/2025 11:05:00 AM|0|"N"|"CN243699"|"AN0304"|224000|6/25/2025|"Radante Estates"|"Bristol"|"MA"|"A"|0||980|0||"Y"|5|2|2|0|"Y"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"D"|"N,S"|||"B,M"||"A"||"A"|"A"|"A,C,F,I,K,L"|"N"||||"Y"|"N"||"Y"|"N"|2|"A"|2|"2f;0h"|980|
"MH"|73351574|"CN227329"|"AN5155"|"SLD"|200000|"80"|"Hayes MH Park"||1071||"03833"|"N"|"Meticulously maintained home in desirable Hayes Park community offers easy one-level living! Open-concept, spacious kitchen with stainless steel appliances, and ample cabinet and counter space, dining area and living room. Fully enclosed 3-season sun porch. Central air conditioning for year-round comfort. Stand by generator. Washer and dryer.Cats ok. No dogs. Shed for extra storage. Conveniently located near vibrant downtown Exeter, offering an array of shops, and dining. Close to public boat launches, Exeter Country Club and scenic parks. Nearby train depot and highway access, excellent for commuters. Nearby schools and a welcoming community. Fantastic opportunity for affordable living in a sought-after location. This home offers comfort, convenience, and a great location—schedule your showing today! Home is pre-inspected for peace of mind."|33|3/28/2025 11:18:00 AM|0|"N"|"CN214995"|"AN0988"|200000|4/25/2025||"Rockingham"|"NH"|"A"|0|0|1024|0||"N"|4|2|1|0|"N"|"SLD"|"1"||"2,44"|"1"||||||"1"|||"1"|||"1"||||||||||||"1"||"13"||||||||||"SUN"|"1"||||||||||||||||||||||||"B,O"|"D"|"C"|"C"||"B"||"A"|"D"|"A"|"A"|"A,F,I,K,L"|"N"||"N"||"N"|"N"|||"N"|2|"N"|2|"1f;0h"|1024|
"MH"|73351991|"M0001414"|"AN5402"|"SLD"|129900|"268"|"Palmer Rd"|"51"|865||"01057"|"N"|"Light and bright Victorian mobile home 4 rms, large eat in kitchen with lots of storage, two bedrooms large master with two closets. Complete new paint and flooring installed march 2025. Large private covered deck and private large yard great for a garden. Mobile is last home on dead end street makes it a quite and private setting for the 55 and older community. Easy to show."|15|5/1/2025 1:53:00 PM|0|"N"|"M9502223"|"AN7494"|123000|7/2/2025|"55 and older section of park"|"Hampden"|"MA"|"A"|0|0|980|0||"N"|4|2|1|0||"SLD"|"1"|||||||||"1"|||"1"|||"1"||||||||||||"1"|||||||||"1"|||||||||||||||||||||||||||"yellow"|"A"|"D"|"A,C"|"B,C,F"||"B,P"||"H"|"D"|"A"|"A"|"A"|"N"||"N"||"Y"|"N"||"Y"|"N"|2|"A"|2|"1f;0h"|980|
"MH"|73352301|"CN236181"|"AN6207"|"SLD"|229000|"7"|"Cedar Ln."||187||"02370"|"N"|"Set on a picturesque hill in a desirable 55+ community, this home offers a unique blend of privacy, charm, and scenic views. With 1,027 sq. ft. of spacious living, this 2-bedroom, 1-bath home features an open kitchen and dining area with Corian countertops, recessed lighting, and ample cabinet space. New laminate flooring flows throughout, enhancing the home’s warmth and appeal. Recent updates include a new PVC front porch, perfect for enjoying the elevated setting, and built-in closets for added storage. With two porches to relax on and a dual heating hot water system, this home is move-in ready. Just a short distance from the clubhouse, swimming pool, and community amenities, it offers both tranquility and convenience."|9|3/31/2025 5:52:00 PM|0|"N"|"CN236181"|"AN6207"|235000|5/9/2025||"Plymouth"|"MA"|"A"|6630|0.15|1027|0||"N"|4|2|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"||"R"||1|"B"||"A"||"A"|"A"||"N"||||"Y"|"N"|||"N"|3||3|"1f;0h"|1027|
"MH"|73352546|"BB954662"|"AN8415"|"SLD"|259000|"52"|"Holiday Drive"||117|"WWA"|"02576"|"N"|"Welcome home to 52 Holiday Drive, Just in time for Spring This updated home features 2 bedrooms, a bath with walk in tiled shower, stack washer & dryer. Large living room several windows for natural light, recessed lighting.  Second bedroom has a 1/2 bath, tile floor, for your guests. Bright Open kitchen with stainless steel appliances, granite counter, slider leading into bright enclosed porch, you will find a breakfast nook with bay window overlooking back yard, featuring mature plantings, an 8 x 10 Shed for all your storage needs. Great Hill Estates is a 55+ community, pet friendly. Association clubhouse, with inground pool for those hot summer days to cool off and relax! Close to shopping, beach, golf, medical center, great highway access."|41|4/1/2025 7:10:00 AM|0|"N"|"BB800972"|"BB9924"|259000|6/9/2025|"Great Hill Estates 55 + Community"|"Plymouth"|"MA"|"A,E"|0|0|990|0||"N"|5|2|1|1|"N"|"SLD"|"1"||"V,1,N,47"|||||||"1"||"U,44,50,51"|"1"||"V,1"|"1"||"B,V,N"||||||||||"1"||"A,19,L,39,57"|"1"||"B,47"||||"1"||||||||||||||||||||||||||||"B,F,O"||"C"|"B,C,F"|1|"B,N"|1|"A"|"D"|"A"|"C"|"A,C,I,K,L"|"N"||"N"||"Y"|"N"|"approximate"|"Y"|"N"|4|"A,N"|4|"1f;1h"|990|
"MH"|73352696|"CN222927"|"M95273"|"SLD"|119900|"7"|"Cypress Court"||869||"01010"|"N"|"Unique opportunity to own a home in this park on a dead end street with a rare detached garage!  Meadowbrook acres offers a private 55+ park like setting with large lots in this well maintained community conveniently located in Brimfield MA.  A large community center is available for use by residents.  Your finishing touches could make this a wonderful sanctuary boasting two bedrooms, a bath and a half, a wonderful large closed in three season porch and sort after garage."|24|4/15/2025 9:41:00 AM|0|"N"|"K8002035"|"K95622"|105000|6/17/2025||"Hampden"|"MA"|"A"|0|0|800|1|"B"|"N"|4|2|1|1||"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"yellow"|"B,M"||"B,C,S"|"B"||"D"||"H"|"F"|"B"|"C"|"A,C,I"|"N"||||"Y"|"N"|"Additional 200 square foot three season room not included in total square footage."|"Y"|"N"|2|"A,C,N"|3|"1f;1h"|800|
"MH"|73352926|"H1404978"|"H22100"|"SLD"|169900|"556"|"Central Street"|"126"|454||"01453"|"N"|"Bright and sunny manufactured home with a wonderful open-concept layout and cathedral ceilings! The modern eat-in kitchen features a convenient breakfast bar and flows seamlessly into the spacious living area—perfect for everyday living or entertaining. You’ll find two generously sized bedrooms, including a primary suite with its own private 3/4 bath. Enjoy warm summer days under the attached carport—an ideal spot to relax with a cool drink or chat with neighbors. This cheerful home is easy to show, so don’t miss your chance to take a look! First showings at open house on Saturday, April 12th, from 11 a.m. to 1 p.m."|28|6/6/2025 11:04:00 AM|0|"N"|"CN256309"|"H22100"|165000|6/6/2025||"Worcester"|"MA"|"A"|4000|0.09|1008|0|"A,D,G"|"N"|4|2|2|0||"SLD"|"1"||"F,G,M"|||||||"1"||"F,1,25"|"1"||"F,M"|"1"||"F,M"||||||||||"1"||"A"|"2"||"13,22"||||"1"|||||||||||||||||||||||||||"White"|"F,O"|"D"|"C,S"|"B,C,F"|1|"B,M"|1|"A"|"D,H"|"A"|"A"|"A,I"|"N"||"N"||"N"|"N"||"Y"|"N"|3|"A,N"|3|"2f;0h"|1008|
"MH"|73353270|"CN231234"|"A98034"|"SLD"|89900|"6"|"Abby Lane"||173||"02780"|"N"|"Discover comfortable and affordable living in Willow Terrace Mobile Home Park located on Prospect Hill Pond. This 12' X 65' single wide home offers 2 bedrooms, 1 bath and a spacious 3 season porch for added living space. Enjoy the convenience of a stacked washer/dryer, ample closet space and no age restrictions for ownership. The property also includes a shed for storage and backs up to a wooded area full of wildlife. It is in close proximity to highways, shopping, restaurants and more. Cash offers only and park approval is required. The monthly park fee includes; water, sewer, trash pickup and street plowing. With some updating, this is a chance to customize and make it yours.  A great opportunity in a peaceful community.  Open House Sunday 4/13 from 1:00-3:00."|9|4/2/2025 7:05:00 AM|0|"N"|"CN231234"|"A98034"|80000|6/5/2025||"Bristol"|"MA"|"A"|0|0|800|0||"N"|4|2|1|0|"N"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"White"|"B"||"K"|||"B,P"||"C"|"F"|"A"|"C"|"A,I,K,L"|"N"||"N"||"N"|"N"|"Estimated living area does not include the 3 season porch."|"Y"|"N"|2|"A"|2|"1f;0h"|800|
